Modele;Couleur;Taille;Prix Achat;Prix Vente;Saison;Code complet;Code incomplet;Prix achat (bis)
CANOCHIC;COTBO;0;9,78;30;H16;CANOCHIC|COTBO|0;CANOCHIC|0;9,78
CANOCHIC;COTGR;0;9,78;30;H16;CANOCHIC|COTGR|0;CANOCHIC|0;9,78
CANOCHIC;ECBEI;0;10,8;30;H16;CANOCHIC|ECBEI|0;CANOCHIC|0;10,8
CANOCHIC;ECCHO;0;10,8;30;H16;CANOCHIC|ECCHO|0;CANOCHIC|0;10,8
CANOCHIC;ECGRI;0;10,8;30;H16;CANOCHIC|ECGRI|0;CANOCHIC|0;10,8
CANOCHIC;FEUBL;0;12;35;H15;CANOCHIC|FEUBL|0;CANOCHIC|0;12
CANOCHIC;FEUCE;0;12;35;H15;CANOCHIC|FEUCE|0;CANOCHIC|0;12
CANOCHIC;FEUM;0;12;35;H15;CANOCHIC|FEUM|0;CANOCHIC|0;12
CANOCHIC;FEUPE;0;12;35;E16;CANOCHIC|FEUPE|0;CANOCHIC|0;12
CANOCHIC;FEUR;0;12;35;H15;CANOCHIC|FEUR|0;CANOCHIC|0;12
CANOCHIC;FLABL;0;9,78;30;H16;CANOCHIC|FLABL|0;CANOCHIC|0;9,78
CANOCHIC;FLABO;0;9,78;30;H16;CANOCHIC|FLABO|0;CANOCHIC|0;9,78
CANOCHIC;FLAGR;0;9,78;30;H16;CANOCHIC|FLAGR|0;CANOCHIC|0;9,78
CANOCHIC;FLOWE;0;8,4;30;E16;CANOCHIC|FLOWE|0;CANOCHIC|0;8,4
CANOCHIC;GREY;0;9,6;30;E16;CANOCHIC|GREY|0;CANOCHIC|0;9,6
CANOCHIC;LAIAN;0;9,78;30;H16;CANOCHIC|LAIAN|0;CANOCHIC|0;9,78
CANOCHIC;LAIBL;0;9;30;H16;CANOCHIC|LAIBL|0;CANOCHIC|0;9
CANOCHIC;LAIBO;0;9,78;30;H16;CANOCHIC|LAIBO|0;CANOCHIC|0;9,78
CANOCHIC;LAIGR;0;9;30;H16;CANOCHIC|LAIGR|0;CANOCHIC|0;9
CANOCHIC;LAMAR;0;9,96;30;E16;CANOCHIC|LAMAR|0;CANOCHIC|0;9,96
CANOCHIC;LAMBE;0;9,96;30;E16;CANOCHIC|LAMBE|0;CANOCHIC|0;9,96
CANOCHIC;LAMBL;0;9,96;30;E16;CANOCHIC|LAMBL|0;CANOCHIC|0;9,96
CANOCHIC;LAMRO;0;9,96;30;E16;CANOCHIC|LAMRO|0;CANOCHIC|0;9,96
CANOCHIC;LAMVE;0;9,96;30;E16;CANOCHIC|LAMVE|0;CANOCHIC|0;9,96
CANOCHIC;MICDK;0;9,78;30;H16;CANOCHIC|MICDK|0;CANOCHIC|0;9,78
CANOCHIC;MICDO;0;9,78;30;H16;CANOCHIC|MICDO|0;CANOCHIC|0;9,78
CANOCHIC;MICGR;0;9,78;30;H16;CANOCHIC|MICGR|0;CANOCHIC|0;9,78
CANOCHIC;NATUR;0;9,6;25;E17;CANOCHIC|NATUR|0;CANOCHIC|0;9,6
CANOCHIC;ODPSA;0;10,8;30;E17;CANOCHIC|ODPSA|0;CANOCHIC|0;10,8
CANOCHIC;ODPTO;0;10,8;30;E17;CANOCHIC|ODPTO|0;CANOCHIC|0;10,8
CANOCHIC;ODPVE;0;10,8;30;E17;CANOCHIC|ODPVE|0;CANOCHIC|0;10,8
CANOCHIC;OTTAN;0;9,6;25;H16;CANOCHIC|OTTAN|0;CANOCHIC|0;9,6
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;30;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXBLA;0;8,52;;E17;CANOCHIC|OXBLA|0;CANOCHIC|0;8,52
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;30;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;OXRED;0;9;;E17;CANOCHIC|OXRED|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;30;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;SAKBL;0;9;;E17;CANOCHIC|SAKBL|0;CANOCHIC|0;9
CANOCHIC;TAUPE;0;9,6;25;E16;CANOCHIC|TAUPE|0;CANOCHIC|0;9,6
CANOCHIC;TOUCA;0;8,4;30;E16;CANOCHIC|TOUCA|0;CANOCHIC|0;8,4
CANOCHIC;WHITE;0;9,6;25;E17;CANOCHIC|WHITE|0;CANOCHIC|0;9,6
CANOCHIC;ZEBRA;0;8,4;30;E16;CANOCHIC|ZEBRA|0;CANOCHIC|0;8,4
CANOCITY;3DLAT;0;12,6;38;E18;CANOCITY|3DLAT|0;CANOCITY|0;12,6
CANOCITY;AJCOG;0;13,56;40;E17;CANOCITY|AJCOG|0;CANOCITY|0;13,56
CANOCITY;AJNAT;0;13,56;40;E17;CANOCITY|AJNAT|0;CANOCITY|0;13,56
CANOCITY;AJWHI;0;13,56;40;E17;CANOCITY|AJWHI|0;CANOCITY|0;13,56
CANOCITY;ANTRA;0;9,36;30;E17;CANOCITY|ANTRA|0;CANOCITY|0;9,36
CANOCITY;ARANC;0;9,36;30;E16;CANOCITY|ARANC|0;CANOCITY|0;9,36
CANOCITY;ASTBL;0;29,4;80;H17;CANOCITY|ASTBL|0;CANOCITY|0;29,4
CANOCITY;ATLAN;0;9,36;30;E18;CANOCITY|ATLAN|0;CANOCITY|0;9,36
CANOCITY;AZUR;0;9,36;30;E18;CANOCITY|AZUR|0;CANOCITY|0;9,36
CANOCITY;BINER;0;14,4;44;E18;CANOCITY|BINER|0;CANOCITY|0;14,4
CANOCITY;BLUE;0;9,36;30;E16;CANOCITY|BLUE|0;CANOCITY|0;9,36
CANOCITY;BOUAU;0;13,56;40;H17;CANOCITY|BOUAU|0;CANOCITY|0;13,56
CANOCITY;BOUBL;0;12,6;38;H16;CANOCITY|BOUBL|0;CANOCITY|0;12,6
CANOCITY;BOUBO;0;18;50;H17;CANOCITY|BOUBO|0;CANOCITY|0;18
CANOCITY;BOUMU;0;12,6;35;H16;CANOCITY|BOUMU|0;CANOCITY|0;12,6
CANOCITY;BOUTO;0;18;50;H17;CANOCITY|BOUTO|0;CANOCITY|0;18
CANOCITY;BOUWH;0;14,4;40;E18;CANOCITY|BOUWH|0;CANOCITY|0;14,4
CANOCITY;BRODE;0;12,72;36;E17;CANOCITY|BRODE|0;CANOCITY|0;12,72
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CARBL;0;10,8;30;E17;CANOCITY|CARBL|0;CANOCITY|0;10,8
CANOCITY;CEDRO;0;9,36;28;E18;CANOCITY|CEDRO|0;CANOCITY|0;9,36
CANOCITY;CHABI;0;12,6;35;H16;CANOCITY|CHABI|0;CANOCITY|0;12,6
CANOCITY;CHABW;0;12,6;38;H16;CANOCITY|CHABW|0;CANOCITY|0;12,6
CANOCITY;CHANB;0;12,6;38;H16;CANOCITY|CHANB|0;CANOCITY|0;12,6
CANOCITY;CHAPU;0;12,6;38;H16;CANOCITY|CHAPU|0;CANOCITY|0;12,6
CANOCITY;CHARO;0;12,6;35;H16;CANOCITY|CHARO|0;CANOCITY|0;12,6
CANOCITY;COANT;0;9,36;30;H16;CANOCITY|COANT|0;CANOCITY|0;9,36
CANOCITY;COBAL;0;9,36;28;E18;CANOCITY|COBAL|0;CANOCITY|0;9,36
CANOCITY;COCIE;0;10,8;30;E17;CANOCITY|COCIE|0;CANOCITY|0;10,8
CANOCITY;CORAL;0;9,36;30;E18;CANOCITY|CORAL|0;CANOCITY|0;9,36
CANOCITY;CORAN;0;9,36;30;H16;CANOCITY|CORAN|0;CANOCITY|0;9,36
CANOCITY;CORNA;0;9,36;30;E17;CANOCITY|CORNA|0;CANOCITY|0;9,36
CANOCITY;COTOR;0;10,8;30;E17;CANOCITY|COTOR|0;CANOCITY|0;10,8
CANOCITY;DEANA;0;11,88;36;H17;CANOCITY|DEANA|0;CANOCITY|0;11,88
CANOCITY;DENAV;0;12,72;39;E18;CANOCITY|DENAV|0;CANOCITY|0;12,72
CANOCITY;DENBL;0;11,76;33;E17;CANOCITY|DENBL|0;CANOCITY|0;11,76
CANOCITY;DENIV;0;11,76;33;E17;CANOCITY|DENIV|0;CANOCITY|0;11,76
CANOCITY;DERED;0;12,72;39;E18;CANOCITY|DERED|0;CANOCITY|0;12,72
CANOCITY;FLABL;0;10,8;30;H16;CANOCITY|FLABL|0;CANOCITY|0;10,8
CANOCITY;FLABO;0;11,4;30;H17;CANOCITY|FLABO|0;CANOCITY|0;11,4
CANOCITY;FLADO;0;11,4;30;H17;CANOCITY|FLADO|0;CANOCITY|0;11,4
CANOCITY;FLANE;0;10,8;30;H16;CANOCITY|FLANE|0;CANOCITY|0;10,8
CANOCITY;FLANO;0;11,4;30;H17;CANOCITY|FLANO|0;CANOCITY|0;11,4
CANOCITY;FLAOT;0;11,4;33;H17;CANOCITY|FLAOT|0;CANOCITY|0;11,4
CANOCITY;FLSAN;0;11,4;33;H17;CANOCITY|FLSAN|0;CANOCITY|0;11,4
CANOCITY;FOULA;0;10,8;30;E17;CANOCITY|FOULA|0;CANOCITY|0;10,8
CANOCITY;IRIS;0;9,36;30;E16;CANOCITY|IRIS|0;CANOCITY|0;9,36
CANOCITY;LINPH;0;10,8;30;E17;CANOCITY|LINPH|0;CANOCITY|0;10,8
CANOCITY;LINTO;0;10,8;30;E17;CANOCITY|LINTO|0;CANOCITY|0;10,8
CANOCITY;LINVE;0;10,8;30;H16;CANOCITY|LINVE|0;CANOCITY|0;10,8
CANOCITY;MATBD;0;14,4;45;H17;CANOCITY|MATBD|0;CANOCITY|0;14,4
CANOCITY;MATBL;0;14,4;45;H17;CANOCITY|MATBL|0;CANOCITY|0;14,4
CANOCITY;MATGR;0;14,4;45;H17;CANOCITY|MATGR|0;CANOCITY|0;14,4
CANOCITY;MATNO;0;14,4;45;H17;CANOCITY|MATNO|0;CANOCITY|0;14,4
CANOCITY;MATPH;0;14,4;45;H17;CANOCITY|MATPH|0;CANOCITY|0;14,4
CANOCITY;MICBL;0;10,8;35;H17;CANOCITY|MICBL|0;CANOCITY|0;10,8
CANOCITY;MICDO;0;10,8;30;E17;CANOCITY|MICDO|0;CANOCITY|0;10,8
CANOCITY;MICNA;0;10,8;40;H16;CANOCITY|MICNA|0;CANOCITY|0;10,8
CANOCITY;MICOT;0;10,8;35;H17;CANOCITY|MICOT|0;CANOCITY|0;10,8
CANOCITY;MICVE;0;13,8;40;H16;CANOCITY|MICVE|0;CANOCITY|0;13,8
CANOCITY;MICVI;0;13,8;40;H16;CANOCITY|MICVI|0;CANOCITY|0;13,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;MOMBL;0;10,8;30;E17;CANOCITY|MOMBL|0;CANOCITY|0;10,8
CANOCITY;NAAZU;0;12,6;38;E18;CANOCITY|NAAZU|0;CANOCITY|0;12,6
CANOCITY;NANAV;0;14,4;44;E18;CANOCITY|NANAV|0;CANOCITY|0;14,4
CANOCITY;NANER;0;15,6;45;E18;CANOCITY|NANER|0;CANOCITY|0;15,6
CANOCITY;NARED;0;14,4;44;E18;CANOCITY|NARED|0;CANOCITY|0;14,4
CANOCITY;NATUR;0;9,36;30;E17;CANOCITY|NATUR|0;CANOCITY|0;9,36
CANOCITY;ONDBL;0;21,6;60;H17;CANOCITY|ONDBL|0;CANOCITY|0;21,6
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFC;0;13,56;40;E17;CANOCITY|PERFC|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;PERFN;0;13,56;40;E17;CANOCITY|PERFN|0;CANOCITY|0;13,56
CANOCITY;POISR;0;13,56;40;H17;CANOCITY|POISR|0;CANOCITY|0;13,56
CANOCITY;RED;0;9,36;28;E18;CANOCITY|RED|0;CANOCITY|0;9,36
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVBL;0;19,8;60;E17;CANOCITY|RIVBL|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVJA;0;19,8;60;E17;CANOCITY|RIVJA|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
CANOCITY;RIVRO;0;19,8;60;E17;CANOCITY|RIVRO|0;CANOCITY|0;19,8
